0.2101,0.1081,0.7241,0.9642,0.9459,0.2411,0.7724,0.6425,0.9141,0.1406,0.8091,0.2532,0.3989,0.8898,0.1807,0.7499,0.2253,0.1277,0.2024,0.1451,0.8321,0.6991,0.0196,0.4690,0.9135,0.4623,0.9839,0.4567,0.3561,0.9318,0.8435,0.8161,0.3946,0.6836,0.8095,0.8949,0.7618,0.5047,0.2576,0.9547
0.8817,0.0047,0.7424,0.6903,0.9043,0.3144,0.8569,0.3039,0.8722,0.9656,0.3737,0.7305,0.1869,0.6979,0.4180,0.1438,0.2876,0.3304,0.4519,0.3471,0.2138,0.2766,0.3505,0.1101,0.2833,0.1156,0.4599,0.4429,0.8770,0.3635,0.6012,0.7009,0.5451,0.4743,0.7179,0.1946,0.8509,0.7551,0.6081,0.2583
0.9232,0.2385,0.3429,0.2147,0.5847,0.4196,0.6006,0.9315,0.6139,0.3850,0.4623,0.2505,0.3566,0.2692,0.0407,0.5803,0.0204,0.6081,0.6396,0.8326,0.5109,0.7048,0.5345,0.1695,0.1961,0.5851,0.0723,0.7528,0.7507,0.3258,0.8113,0.0516,0.5753,0.2718,0.9416,0.6730,0.8841,0.9563,0.3632,0.5643
0.3989,0.2452,0.8158,0.5488,0.8666,0.7526,0.9776,0.3737,0.8232,0.1753,0.6989,0.6435,0.6566,0.6383,0.7699,0.5072,0.9946,0.2700,0.4003,0.0119,0.4465,0.8182,0.3030,0.8161,0.4206,0.2022,0.8824,0.2921,0.8080,0.6755,0.9016,0.8558,0.1809,0.6900,0.5045,0.8603,0.7174,0.5125,0.9475,0.0568
0.2782,0.9775,0.5953,0.6698,0.3768,0.1220,0.0315,0.6174,0.4106,0.0019,0.6856,0.9447,0.2439,0.6385,0.4569,0.7823,0.5302,0.1674,0.2476,0.9547,0.9809,0.6954,0.7526,0.9322,0.9158,0.8743,0.1034,0.2786,0.6399,0.1179,0.1995,0.3889,0.4377,0.4916,0.4698,0.2684,0.2468,0.9498,0.9880,0.0208
0.9088,0.6604,0.9011,0.0402,0.8088,0.9940,0.1477,0.6974,0.3917,0.6353,0.7162,0.0517,0.5253,0.3707,0.5348,0.1249,0.6508,0.6385,0.5044,0.0019,0.4044,0.0140,0.9236,0.2455,0.3872,0.8246,0.0280,0.6939,0.7908,0.0906,0.6207,0.5051,0.7375,0.1897,0.7886,0.7316,0.6409,0.0292,0.7937,0.4399
0.8458,0.4979,0.6883,0.7673,0.2469,0.8196,0.3228,0.7943,0.2183,0.2809,0.1552,0.3802,0.4754,0.0752,0.7505,0.3192,0.3811,0.7267,0.9411,0.3938,0.5714,0.4680,0.7466,0.3531,0.2370,0.7799,0.2294,0.1298,0.3654,0.7545,0.1509,0.9070,0.5651,0.2825,0.7897,0.9777,0.8883,0.6564,0.0106,0.1587
0.6315,0.5093,0.6359,0.0299,0.6153,0.9022,0.0877,0.9614,0.2571,0.4642,0.6378,0.8912,0.4237,0.3038,0.6531,0.3101,0.2626,0.2167,0.7297,0.8472,0.0444,0.3512,0.6132,0.4052,0.5919,0.4912,0.8458,0.9705,0.1324,0.2060,0.2738,0.4246,0.5256,0.3968,0.0730,0.8860,0.3836,0.2842,0.1749,0.2304
0.4735,0.2758,0.5468,0.8569,0.3332,0.8737,0.7633,0.0028,0.9499,0.2038,0.7885,0.8289,0.0810,0.8713,0.8773,0.1431,0.5433,0.1770,0.8189,0.7094,0.6719,0.3485,0.3253,0.5819,0.3970,0.3564,0.1162,0.9394,0.7186,0.0921,0.0053,0.4002,0.0670,0.1753,0.2734,0.3461,0.3224,0.2478,0.6996,0.3551
0.9565,0.3088,0.9283,0.7026,0.4876,0.8053,0.4202,0.0104,0.4996,0.1816,0.8841,0.9876,0.3090,0.2204,0.0955,0.6898,0.4057,0.4511,0.5415,0.9907,0.4007,0.1387,0.7350,0.6637,0.5425,0.4173,0.1029,0.5494,0.2784,0.8163,0.7799,0.6315,0.3460,0.0926,0.7843,0.2435,0.6450,0.1214,0.2363,0.6799
0.3106,0.7169,0.0561,0.5825,0.6124,0.5040,0.7798,0.9976,0.8195,0.0585,0.9901,0.5275,0.2133,0.5602,0.8754,0.7397,0.2366,0.4790,0.0017,0.9772,0.4636,0.7647,0.8646,0.4242,0.2654,0.5886,0.5726,0.2199,0.9948,0.4554,0.5737,0.0227,0.9458,0.2475,0.0388,0.6192,0.9419,0.1672,0.3099,0.9099
0.1320,0.5264,0.7071,0.3803,0.6159,0.4750,0.1811,0.8914,0.2312,0.0656,0.3339,0.5596,0.4563,0.2649,0.7100,0.2762,0.0166,0.8688,0.4180,0.2793,0.5181,0.4484,0.6538,0.6683,0.4605,0.7663,0.4734,0.5658,0.1585,0.6752,0.1285,0.0766,0.5391,0.5416,0.5164,0.6188,0.9063,0.2042,0.4538,0.6249
0.1817,0.7613,0.4982,0.8044,0.3076,0.3765,0.4605,0.0484,0.1417,0.6296,0.0557,0.6251,0.7524,0.8589,0.1097,0.0334,0.9507,0.2727,0.8316,0.9333,0.4034,0.3235,0.6798,0.3598,0.7886,0.3240,0.6361,0.5838,0.6737,0.3169,0.2026,0.9519,0.8159,0.7618,0.6012,0.8500,0.7834,0.8971,0.1247,0.5501
0.2844,0.8323,0.7357,0.3639,0.6104,0.1446,0.5820,0.7749,0.9409,0.7558,0.3016,0.7884,0.1777,0.0744,0.0595,0.5267,0.0016,0.6140,0.0286,0.4803,0.9943,0.2993,0.2463,0.2756,0.8626,0.9371,0.9294,0.1229,0.5824,0.1796,0.2774,0.9826,0.1575,0.0174,0.5068,0.5677,0.6227,0.3776,0.5738,0.4403
0.7901,0.5727,0.1623,0.5745,0.9958,0.3925,0.4579,0.5379,0.7404,0.6514,0.7782,0.7949,0.2135,0.6136,0.1016,0.7525,0.2861,0.1408,0.8278,0.4141,0.2371,0.6887,0.8399,0.0992,0.4829,0.5330,0.8467,0.4455,0.3169,0.8799,0.5415,0.0805,0.9169,0.9274,0.5412,0.8760,0.7300,0.0693,0.7660,0.1463
0.0577,0.4809,0.8977,0.5271,0.2542,0.5592,0.7131,0.4388,0.8667,0.3512,0.3813,0.0072,0.8081,0.4363,0.4899,0.1704,0.6072,0.4284,0.7254,0.3380,0.7837,0.2984,0.1952,0.7409,0.6836,0.2591,0.8696,0.5539,0.5851,0.4894,0.4224,0.3337,0.7109,0.3380,0.4014,0.8719,0.8867,0.2564,0.8538,0.8824
0.2289,0.2793,0.7945,0.2325,0.7775,0.4889,0.8184,0.7425,0.6926,0.3367,0.4674,0.7797,0.5266,0.6284,0.8507,0.4623,0.9571,0.5028,0.2894,0.0522,0.3873,0.3180,0.9958,0.4113,0.4470,0.8012,0.1399,0.5859,0.8929,0.6208,0.4352,0.5930,0.8322,0.2034,0.4976,0.6803,0.8901,0.8920,0.3981,0.9104
0.4929,0.0265,0.6375,0.9072,0.5067,0.3846,0.1270,0.4021,0.4247,0.1449,0.4005,0.0499,0.2109,0.3091,0.5916,0.4973,0.3984,0.8227,0.3717,0.6817,0.0482,0.3427,0.8804,0.5138,0.1699,0.5242,0.9297,0.5755,0.9886,0.0280,0.2996,0.7789,0.8590,0.5102,0.5082,0.5960,0.6588,0.3492,0.1617,0.9614
0.7515,0.5803,0.9046,0.8196,0.8959,0.2430,0.9207,0.9815,0.7645,0.8622,0.5448,0.3174,0.7672,0.2148,0.6321,0.5166,0.1596,0.3969,0.7044,0.1253,0.1974,0.4478,0.9367,0.6471,0.0226,0.2132,0.5429,0.9115,0.8742,0.2206,0.7276,0.9163,0.8832,0.1834,0.1141,0.3465,0.6413,0.1931,0.6327,0.1746
0.7189,0.0066,0.8725,0.3621,0.0177,0.8023,0.6272,0.0929,0.1172,0.8060,0.9599,0.4497,0.6976,0.5268,0.4846,0.0909,0.9849,0.9787,0.0558,0.9042,0.4595,0.4146,0.2279,0.2007,0.5423,0.7456,0.6117,0.4474,0.5926,0.9033,0.9459,0.8569,0.1511,0.1296,0.5499,0.0456,0.0400,0.1598,0.6055,0.4877
0.7550,0.5977,0.0645,0.6376,0.1638,0.3386,0.6221,0.6993,0.4620,0.5357,0.3645,0.0953,0.2649,0.9531,0.7132,0.3131,0.9156,0.8508,0.4193,0.9180,0.9599,0.1697,0.1424,0.1986,0.1509,0.1556,0.3299,0.1733,0.1366,0.7594,0.8062,0.5097,0.0845,0.5861,0.1339,0.2159,0.1923,0.9824,0.6844,0.7840
0.6993,0.3549,0.6491,0.4616,0.8832,0.9386,0.0296,0.6554,0.0585,0.1401,0.0541,0.6996,0.0271,0.9135,0.4546,0.4077,0.2456,0.4738,0.2703,0.3733,0.1707,0.1092,0.3713,0.4911,0.0588,0.2587,0.8145,0.8673,0.5836,0.8669,0.6244,0.0033,0.8881,0.8884,0.6832,0.9827,0.2252,0.9781,0.6713,0.7886
0.7527,0.9395,0.7394,0.7034,0.1234,0.0773,0.8353,0.3881,0.1880,0.8496,0.8812,0.9195,0.8850,0.6390,0.5889,0.8422,0.5996,0.7275,0.5964,0.4039,0.5466,0.4588,0.6899,0.2726,0.2008,0.6026,0.4619,0.2469,0.2704,0.2970,0.7025,0.5001,0.1239,0.9416,0.5960,0.7188,0.2327,0.7465,0.8129,0.8537
0.9184,0.9498,0.5433,0.9156,0.3452,0.3700,0.8532,0.8021,0.6732,0.2919,0.8014,0.8186,0.9324,0.3209,0.8373,0.4023,0.6370,0.2113,0.6596,0.3075,0.7295,0.9608,0.0224,0.5248,0.9218,0.1890,0.6224,0.4940,0.9670,0.0551,0.6195,0.5090,0.5244,0.1103,0.5028,0.2542,0.1894,0.9953,0.5821,0.9131
0.5655,0.3940,0.4223,0.2862,0.1787,0.8459,0.3747,0.1485,0.1477,0.9210,0.9315,0.8625,0.6095,0.4666,0.8513,0.7203,0.1070,0.5355,0.5506,0.6957,0.0403,0.2614,0.8352,0.5443,0.2693,0.4369,0.5076,0.1734,0.1873,0.2733,0.6945,0.8810,0.0054,0.0392,0.8385,0.3999,0.0926,0.4647,0.7176,0.1697
0.2656,0.8471,0.5149,0.6877,0.0995,0.3928,0.6076,0.0232,0.0799,0.5763,0.3968,0.3808,0.7934,0.8562,0.8872,0.3355,0.9095,0.4375,0.4977,0.2612,0.1419,0.1815,0.8136,0.4340,0.2120,0.4337,0.9652,0.4741,0.1716,0.4517,0.3968,0.0489,0.3362,0.5529,0.0210,0.4435,0.4946,0.1439,0.4331,0.3607
0.8066,0.7751,0.1381,0.9433,0.7703,0.3584,0.8898,0.7781,0.4098,0.6145,0.0341,0.3529,0.6447,0.1102,0.5878,0.7156,0.4783,0.3303,0.3470,0.4682,0.8646,0.2587,0.0072,0.3044,0.3605,0.2819,0.6929,0.1703,0.8013,0.3561,0.4235,0.7168,0.1034,0.2105,0.9960,0.5225,0.7095,0.3303,0.9714,0.1453
0.9584,0.0450,0.3238,0.1545,0.0691,0.7461,0.5774,0.8400,0.5590,0.8228,0.8929,0.5696,0.6464,0.0872,0.1430,0.6757,0.5862,0.2314,0.9317,0.1422,0.3233,0.5612,0.5935,0.4820,0.4552,0.7380,0.4088,0.8083,0.1650,0.3641,0.3577,0.7595,0.5680,0.3028,0.2865,0.6909,0.1250,0.3624,0.5490,0.3728
0.4826,0.2658,0.5130,0.7606,0.2190,0.0498,0.2237,0.0764,0.2005,0.7604,0.3518,0.7578,0.9711,0.0859,0.6021,0.5600,0.8182,0.1907,0.2549,0.7154,0.2526,0.3047,0.4963,0.4792,0.1479,0.1950,0.7318,0.0538,0.9981,0.5415,0.4965,0.8386,0.0781,0.8027,0.4927,0.3333,0.0645,0.3182,0.1252,0.4006
0.2365,0.5214,0.6961,0.0474,0.9281,0.4458,0.4833,0.5566,0.8860,0.8693,0.2361,0.1896,0.6137,0.0312,0.7743,0.2299,0.2100,0.0174,0.2831,0.2164,0.8399,0.2614,0.3539,0.8291,0.3270,0.2219,0.1031,0.3450,0.4482,0.9272,0.2062,0.4633,0.2964,0.7192,0.5865,0.9473,0.9727,0.8956,0.9604,0.2354
0.2630,0.7111,0.4258,0.4013,0.3620,0.9832,0.6563,0.0462,0.3928,0.3579,0.3177,0.5833,0.9833,0.0983,0.3157,0.9057,0.4645,0.8090,0.2158,0.6136,0.8742,0.9544,0.0493,0.0474,0.0132,0.4971,0.2681,0.0281,0.2962,0.9815,0.8513,0.3591,0.5797,0.9803,0.0182,0.1090,0.6979,0.7287,0.5222,0.7364
0.9921,0.3407,0.3653,0.6212,0.4510,0.1938,0.5217,0.6501,0.3896,0.4224,0.4873,0.9650,0.2691,0.2255,0.9016,0.4111,0.7227,0.0335,0.3995,0.2701,0.3961,0.8755,0.8204,0.4902,0.5586,0.0541,0.9098,0.2169,0.9447,0.3121,0.2926,0.2232,0.6607,0.8152,0.5311,0.7087,0.1451,0.7430,0.9615,0.0069
0.2823,0.4792,0.8123,0.1418,0.4141,0.6813,0.5476,0.1799,0.2693,0.9583,0.7423,0.2426,0.6965,0.0378,0.3289,0.5004,0.7834,0.5389,0.7042,0.6787,0.4005,0.1280,0.4216,0.0987,0.3861,0.9329,0.9057,0.0435,0.4256,0.5564,0.5666,0.7152,0.7855,0.9417,0.6663,0.2030,0.6453,0.8853,0.1466,0.1972
0.2347,0.7258,0.3631,0.4837,0.2891,0.3071,0.7841,0.4009,0.2690,0.3122,0.1519,0.5430,0.2024,0.4513,0.5072,0.1493,0.7903,0.3592,0.1212,0.8191,0.3505,0.3752,0.1776,0.6494,0.7926,0.6890,0.2185,0.3287,0.8773,0.0729,0.1814,0.7194,0.1384,0.3286,0.6554,0.3937,0.7247,0.7278,0.4756,0.1395
0.6172,0.0692,0.6293,0.7286,0.3002,0.9042,0.1766,0.6708,0.9692,0.4082,0.2224,0.0449,0.8034,0.9258,0.6162,0.4398,0.8072,0.9947,0.8445,0.5810,0.6810,0.3851,0.9276,0.1549,0.6536,0.0426,0.7507,0.3540,0.9394,0.3300,0.9754,0.5903,0.7079,0.8961,0.8627,0.9666,0.2457,0.0269,0.3623,0.9202
0.2204,0.9208,0.5861,0.5961,0.7579,0.2818,0.3230,0.8088,0.8195,0.0665,0.8425,0.4279,0.0354,0.6630,0.4213,0.1899,0.2231,0.9044,0.5380,0.3694,0.1823,0.8000,0.8603,0.4914,0.6252,0.8342,0.7411,0.2143,0.1210,0.3700,0.9294,0.1759,0.5171,0.2789,0.6893,0.4349,0.5117,0.0567,0.5648,0.8857
0.8524,0.8886,0.0098,0.5577,0.5375,0.3160,0.8759,0.1976,0.5351,0.6175,0.9814,0.1264,0.9051,0.1964,0.5929,0.9963,0.6651,0.2239,0.7104,0.4912,0.8038,0.6366,0.1279,0.2136,0.1739,0.4532,0.6153,0.8703,0.4619,0.8953,0.0371,0.9791,0.5533,0.7771,0.6597,0.7556,0.0727,0.1221,0.7137,0.7232
0.8973,0.9488,0.5675,0.7206,0.9344,0.5187,0.0604,0.7865,0.7712,0.1661,0.9836,0.8470,0.9382,0.5628,0.3803,0.0827,0.7274,0.3278,0.8136,0.0541,0.3368,0.7506,0.2163,0.8992,0.3765,0.5221,0.2097,0.3310,0.5490,0.7133,0.4261,0.9567,0.0965,0.1626,0.0952,0.0558,0.3563,0.6757,0.2537,0.9956
0.6907,0.6753,0.4918,0.0308,0.0212,0.2103,0.5662,0.5012,0.1766,0.6090,0.2258,0.4717,0.9452,0.3839,0.0680,0.8758,0.5527,0.4473,0.2806,0.1040,0.4192,0.0946,0.2848,0.1345,0.8417,0.3808,0.0242,0.3707,0.2060,0.5708,0.3054,0.1722,0.7868,0.7898,0.9057,0.8000,0.2427,0.2183,0.4216,0.8874
0.2025,0.1908,0.0564,0.9895,0.3180,0.6159,0.2203,0.3902,0.4525,0.8301,0.3787,0.6198,0.2267,0.8104,0.7366,0.7762,0.6355,0.1743,0.6380,0.2734,0.8240,0.0143,0.3766,0.3632,0.1676,0.0545,0.4583,0.8937,0.9643,0.9461,0.3206,0.1524,0.7595,0.2352,0.0499,0.7737,0.5090,0.8616,0.4037,0.6834
0.4575,0.7878,0.7223,0.2073,0.3991,0.0915,0.0742,0.6260,0.3513,0.9858,0.3747,0.2617,0.3749,0.1895,0.3040,0.8925,0.9644,0.4519,0.4909,0.9016,0.8883,0.3840,0.8525,0.5993,0.1480,0.8973,0.7590,0.1240,0.9913,0.9830,0.3506,0.4126,0.3584,0.9768,0.2011,0.7602,0.1994,0.1455,0.4404,0.0820
0.5598,0.5772,0.5465,0.6930,0.4942,0.0955,0.1568,0.4335,0.4763,0.4862,0.9013,0.7319,0.9213,0.9586,0.7294,0.8351,0.3157,0.1422,0.5972,0.7969,0.8974,0.6774,0.4869,0.5364,0.4261,0.1610,0.9983,0.4313,0.8397,0.0406,0.3029,0.5803,0.6400,0.9662,0.9927,0.9461,0.7612,0.6366,0.8367,0.6317
0.8623,0.9402,0.6142,0.5640,0.2828,0.1713,0.8860,0.8883,0.1028,0.0866,0.0161,0.3740,0.3165,0.8060,0.5105,0.3449,0.6485,0.3483,0.0774,0.2465,0.1526,0.4370,0.5996,0.8149,0.2674,0.7659,0.4410,0.9463,0.3167,0.7565,0.7050,0.0712,0.8454,0.1584,0.3038,0.6685,0.9925,0.7482,0.0734,0.2691
0.1594,0.2171,0.2241,0.4484,0.8661,0.0192,0.4365,0.2355,0.5881,0.5371,0.2420,0.1753,0.9471,0.9760,0.9978,0.6723,0.0898,0.4189,0.0254,0.8520,0.6213,0.6205,0.2345,0.4819,0.8617,0.0452,0.2928,0.9031,0.9953,0.7031,0.0601,0.4181,0.5105,0.2262,0.2873,0.5591,0.4485,0.8052,0.8886,0.0242
0.7860,0.2194,0.8467,0.6345,0.1642,0.2758,0.9486,0.3145,0.3515,0.5745,0.0713,0.6365,0.4133,0.8463,0.6334,0.7528,0.3162,0.8801,0.9441,0.1394,0.3343,0.9442,0.2253,0.9668,0.8009,0.9153,0.3914,0.8519,0.9176,0.9114,0.0009,0.2821,0.4427,0.3908,0.3927,0.0366,0.6206,0.1217,0.3427,0.1750
0.7065,0.2864,0.9016,0.8473,0.3719,0.0963,0.1522,0.5092,0.1746,0.1893,0.3981,0.0163,0.7376,0.3461,0.4648,0.2902,0.3756,0.2404,0.3732,0.1190,0.8954,0.5786,0.1999,0.5594,0.6292,0.1356,0.1265,0.3870,0.8308,0.5070,0.5049,0.1260,0.7452,0.8476,0.6212,0.8389,0.0883,0.2904,0.9643,0.9300
0.4279,0.0211,0.1278,0.4550,0.8752,0.9953,0.7936,0.1832,0.2302,0.2539,0.9991,0.3419,0.0825,0.7118,0.0530,0.6664,0.6423,0.5878,0.8467,0.5528,0.8222,0.7424,0.5715,0.7106,0.7370,0.8004,0.2297,0.8142,0.3020,0.7109,0.6923,0.0377,0.2698,0.8532,0.0586,0.6839,0.5858,0.0482,0.1632,0.7057
0.4569,0.2613,0.2912,0.6377,0.8886,0.6632,0.2031,0.7110,0.9935,0.6465,0.4264,0.7571,0.7354,0.5787,0.1349,0.5780,0.1693,0.5850,0.8067,0.2206,0.5950,0.1287,0.8662,0.0738,0.7633,0.7033,0.6169,0.2404,0.7868,0.7495,0.7670,0.4169,0.9060,0.1260,0.5876,0.1158,0.2420,0.4489,0.4268,0.5745
0.4005,0.0904,0.8552,0.2244,0.3660,0.9123,0.1633,0.0668,0.6488,0.7857,0.9882,0.9794,0.2154,0.7431,0.3480,0.5126,0.4469,0.5351,0.9268,0.0139,0.6190,0.7190,0.3201,0.4950,0.2171,0.3525,0.3736,0.4448,0.4823,0.1820,0.5584,0.4607,0.8148,0.5330,0.1598,0.9470,0.9535,0.1249,0.6958,0.4090
